category,screen_name,created_at,text,favorite_count,retweet_count 
Business,Moz,2019-11-28 00:08:02,b'#SEO Competitor Analysis can help you:\n\n\xe2\x9c\x85  Rank higher\n\n\xe2\x9c\x85  Get more traffic\n\n\xe2\x9c\x85  Earn more conversions\n\nLearn how to\xe2\x80\xa6 https://t.co/yDp64NvdfQ',59,29
Business,PnPCBC,2019-11-28 00:03:09,b'\xe2\x80\x9cDon\xe2\x80\x99t just cave in. I don\xe2\x80\x99t want to see whether it\xe2\x80\x99s government of business people who are so craven who are just\xe2\x80\xa6 https://t.co/3qmBDjjeCn',57,25
Business,HobieFOX9,2019-11-28 00:02:27,"b'""I get to play Wisconsin again. Tyler (Johnson) and the seniors don\'t have that chance again.""\n\nAfter a great seaso\xe2\x80\xa6 https://t.co/JOQGCUytZt'",213,20
Business,TamaraMcCleary,2019-11-28 00:03:00,b'A Better Approach To #AI: Realize Business Value First https://t.co/CqZ1ui2VVH #digitaltransformation https://t.co/PcFgoYEtDV',11,22
Business,TheSupremeSaint,2019-11-28 00:04:45,b'Business \xf0\x9f\x91\x91 \n\n@KingJames https://t.co/i62QhYxE0i',150,18
Business,TheEconomist,2019-11-28 00:01:43,b'A new book argues that too much modern management research is a mess of inconsequential jargon https://t.co/OnaeIJ0BLv',75,33
Business,NetSuite,2019-11-28 00:00:55,"b'For CFOs, visibility into company cloud spend may be hazy at best. Industry expert @digitalcloudgal shares four key\xe2\x80\xa6 https://t.co/pBGZVke27j'",30,22
Business,realDonaldTrump,2019-11-29 01:25:13,b'I thought Newsweek was out of business? https://t.co/3ro4eSJloo',183735,43467
Business,SRuhle,2019-11-29 05:15:52,b'. @Newsweek is not out of business\nHowever\n- Trump University \n- Trump Steaks\n- Trump Plaza Hotel &amp; Casino\n- Trump\xe2\x80\xa6 https://t.co/JjScLzNHra',65532,18845
Business,Shehla_Rashid,2019-11-29 15:47:17,"b'No Muslim, not a single one, supports the rapist who happens to bear a Muslim name. We are ALL united for justice f\xe2\x80\xa6 https://t.co/VSh0P7gYgl'",26112,5995
Business,espn,2019-11-29 03:34:25,b'Shy Tuttle just gave Matt Ryan the business \xf0\x9f\x92\xaa\n\n(via @NFL) \nhttps://t.co/TamuWFoYgB',24391,4396
Business,Imamofpeace,2019-11-29 12:22:23,b'Bloomberg has partnered with Al-Jazeera.\n\nAl-Jazeera is the official network of the Qatari government.\n\nA US Presid\xe2\x80\xa6 https://t.co/aOm7l0pXfA',3982,3204
Business,SenRickScott,2019-11-29 16:36:56,"b'During an interview, Huawei said they could survive without the US. This shows otherwise.\n\nHuawei is a national sec\xe2\x80\xa6 https://t.co/zPlYsAQ9nN'",1807,1255
Business,ScottAdamsSays,2019-11-29 14:23:40,"b""I switched too \xe2\x80\x94 Twitter CEO Jack Dorsey doesn't use Google on his phone but a privacy-focused rival called DuckDuc\xe2\x80\xa6 https://t.co/olCfvqM9je""",2452,770
Business,DrJoeAbah,2019-11-29 06:51:00,"b'Wow! We\xe2\x80\x99ll be hitting 300,000 followers soon o. Let me do #BlackFriday for my followers. If you have any hustle, bu\xe2\x80\xa6 https://t.co/EMcRP2J6d5'",4320,831
Business,Wale,2019-11-29 00:03:52,b'Black Business send me links to y\xe2\x80\x99all BLACK Friday sales  TOMORROW so me and all the \xf0\x9f\x8c\x99 can repost and promote  AND SUPPORT #sueme',4856,1940
Business,dbongino,2019-11-29 20:45:06,"b'""I thought Newsweek was out of business...""\nhttps://t.co/02H2zBkoF4'",7760,1705
Business,IngrahamAngle,2019-11-29 02:45:18,b'Remember when the \xe2\x80\x9cexperts\xe2\x80\x9d used to tell us that we had no leverage over China?\n \nhttps://t.co/mBm66hJIbv\n \nChina C\xe2\x80\xa6 https://t.co/MkQOBjDqdR',8874,2251
Business,KBAndersen,2019-11-29 13:37:21,b'That 57% of Republicans approve of a 2% wealth tax on fortunes above $50 million is absolutely remarkable. \n\nAnd te\xe2\x80\xa6 https://t.co/2gCgfy0FeB',1950,730
Business,jimtankersley,2019-11-29 15:19:11,b'Americans are much more likely to support the Warren wealth tax than the Trump tax cuts. \n\nThat\xe2\x80\x99s even true among t\xe2\x80\xa6 https://t.co/6mW6XXs6f1',2100,824
Business,EdwardTHardy,2019-11-29 14:00:01,"b'Unlike Trump Taj Mahal, Trump Castle Hotel and Casino, Trump Plaza Casino, Trump Plaza Hotel, Trump Hotels and Casi\xe2\x80\xa6 https://t.co/sXH60SA3dG'",1314,335
Business,ChrisMZiegler,2019-11-29 19:07:25,"b'The Left attempting to silence, vilify &amp; destroy a hard working middle-class American window washer putting in an h\xe2\x80\xa6 https://t.co/6YyVxGdbaH'",537,360
Business,DruhFarrell,2019-11-29 00:03:51,b'Beltline and Inglewood pools saved from closure for two years! (FYI: All lawn bowling greens and outdoor pools were\xe2\x80\xa6 https://t.co/BMsE9l74CZ',153,17
Business,business,2019-11-29 00:01:56,b'Mobile games made this 39-year-old Singapore\xe2\x80\x99s newest billionaire https://t.co/sWU7ZfeDvH',56,30
Business,FUCCl,2019-12-01 05:00:31,b'minding my business while also paying attention. https://t.co/qhZx5fCyGF',61885,21844
Business,muftimenk,2019-12-01 19:06:19,"b'Be blind to what others do &amp; focus on yourself. There\xe2\x80\x99s wisdom in that. Not only will you find peace in your life,\xe2\x80\xa6 https://t.co/YRGdHxaGfy'",23376,9610
Business,NoCap,2019-12-01 00:18:37,b'stop putting your business on social media only god and you should know what your going through\xf0\x9f\x98\x89',9348,4655
Business,CREWcrew,2019-12-01 06:00:09,b'Newly unearthed tax and loan documents appear to show that Donald Trump\xe2\x80\x99s business reported wildly conflicting occu\xe2\x80\xa6 https://t.co/zATYyM8Tcs',4709,2557
Business,Jeff__Benjamin,2019-12-01 19:06:54,"b""The only #Kpop girl groups to top both @Billboard's World Albums and World Digital Song Sales chart to date:\n\nMAMAM\xe2\x80\xa6 https://t.co/xEDog0zWhD""",5965,2468
Business,netw3rk,2019-12-01 00:36:13,b'but my business that is not https://t.co/YalQTItUq0',11183,1768
Business,DanCrenshawTX,2019-12-01 20:05:01,"b'Maybe these 11,000 \xe2\x80\x9cscientists\xe2\x80\x9d could contribute to the already very promising science of carbon capture technology\xe2\x80\xa6 https://t.co/9ROJN4Veo8'",12983,2804
Business,business,2019-12-01 00:39:26,b'Sri Lanka wants to undo a $1.1 billion deal to lease a port to China for 99 years https://t.co/YvjNRPmOQE',1283,1122
Business,UN,2019-12-01 14:05:00,"b""She's our one and only planet. Let's treat her better.\n\nAs world &amp; business leaders arrive in Madrid, Spain togethe\xe2\x80\xa6 https://t.co/X0nB4k8mw7""",2155,1267
Business,milinddeora,2019-12-01 11:47:41,"b'I have always known Rahul Bajaj to be apolitical, fiercely nationalistic &amp; brutally honest. His remarks yesterday a\xe2\x80\xa6 https://t.co/4TYyaniye5'",1812,322
Business,RMantri,2019-12-01 05:44:58,b'There is a class undertone to this. Most business family patriarchs feel they are far above individuals like Narend\xe2\x80\xa6 https://t.co/HwCuf98JmU',475,274
Business,AndrewYang,2019-12-01 01:16:50,b'The best source of money in business is customers. The best source of money in politics is voters.  That\xe2\x80\x99s how we win.  \xf0\x9f\x98\x80\xf0\x9f\x99\x8f\xf0\x9f\x92\xaa',6057,832
Business,LSUfootball,2019-12-01 03:31:14,b'Unfinished Business \xf0\x9f\x98\xa4 https://t.co/Tn4XeEVL0i',2510,655
Business,rssurjewala,2019-12-01 04:21:16,"b'Deloitte Consultants were barred from doing business in India in June, 2019 for the IL&amp;FS Scam  (\xe2\x80\xa6 https://t.co/c69KaupHk9'",1844,594
Business,KristySwansonXO,2019-12-01 18:50:18,b'Recognizing/Celebrating 40 Years in Show Business. At 9 years of age these are my first professional headshots 1979\xe2\x80\xa6 https://t.co/O3BDqM0kww',5153,285
Business,CNN,2019-12-01 00:00:04,b'Black Friday pulled in $7.4 billion and Small Business Saturday is set to make more. Adobe Analytics predicts Cyber\xe2\x80\xa6 https://t.co/RY32svw3Am',188,59
Business,stacyplays,2019-12-01 00:00:51,"b""Happy Small Business Saturday! This small business just launched a Patreon. I'll be making an in-depth video about\xe2\x80\xa6 https://t.co/sW7c3i1fYd""",352,20
Business,GoldieChan,2019-12-01 00:17:58,"b""3 Simple Ways To Grow Your Side Hustle And Small Business \xf0\x9f\x99\x8c\n\nIt's #SmallBusinessSaturday, so here's great advice fr\xe2\x80\xa6 https://t.co/8ICwgQE5WS""",47,22
Business,TheShannonBrand,2019-12-01 00:16:12,b'Great Muta had a huge impact on me wanting to be in this amazing wrestling business https://t.co/A9nh3z6Mic',177,16
Business,KEEMSTAR,2019-12-01 00:00:29,b'Makeup is serious business! I would never joke about it! Dec 2nd this Monday my pallet drops &amp; I will become a worl\xe2\x80\xa6 https://t.co/a1UtMEC3FF',892,25
Business,business,2019-12-01 00:15:21,"b'These are the biggest risks for 2020, according to CEOs and experts at the recent #NewEconForum\xe2\x80\xa6 https://t.co/lRQAGGSVd8'",34,23
Business,RudyGiuliani,2019-12-02 15:39:36,"b'I have not taken a penny for representing my friend, President Trump. I am outraged that @SteveHiltonx reported tha\xe2\x80\xa6 https://t.co/K14SoEMld6'",20352,7650
Business,AFCAjax,2019-12-02 22:31:55,b'Business talk. \xf0\x9f\x98\x8e\n\n\xf0\x9f\x87\xb7\xf0\x9f\x87\xb8 Tadic - @lewy_official \xf0\x9f\x87\xb5\xf0\x9f\x87\xb1\n\n#BallonDor https://t.co/vfnnmQMNOa',2310,176
Business,AdamSchefter,2019-12-02 18:37:58,"b'It was expected, now official: Rob Gronkowski cannot return in 2019. His deadline to return this season was 4pm ET\xe2\x80\xa6 https://t.co/jl0BWJVE0o'",7772,899
Business,Cudlitz,2019-12-02 23:44:00,b'Just a reminder. This is my account. I don\xe2\x80\x99t talk politics/business/religion. It\xe2\x80\x99s generally a safe space for fans.\xe2\x80\xa6 https://t.co/6uWlSd31CL',4869,133
Business,CoryBooker,2019-12-02 22:53:57,"b'These weapons are made for no other purpose than killing people quickly. They have no business on our streets, in o\xe2\x80\xa6 https://t.co/Dp3WxQctk8'",806,165
Business,ACTBrigitte,2019-12-02 18:04:18,b'Jerry Nadler is a complete and total fraud -- he is one of the worst offenders in Congress and has no business in o\xe2\x80\xa6 https://t.co/aAgcY1oXQs',1916,1082
Business,lhfang,2019-12-02 20:51:56,b'Goldman Sachs is cultivating ties with 2020 Dem presidential candidates via a series of town hall-style events in I\xe2\x80\xa6 https://t.co/oGAtSyFDER',476,239
Business,BetterCallSaul,2019-12-02 19:30:22,b'Open for business. https://t.co/t3EYB6XJza',4084,766
Business,business,2019-12-02 21:10:07,b'Republicans on the House Intelligence Committee released their own report on the results of the impeachment inquiry\xe2\x80\xa6 https://t.co/wvxfXV15Ud',1602,597
Business,SethAbramson,2019-12-02 00:25:46,b'15 *actually* out-of-business businesses:\n\nTrump Airlines\nTrump Ice\nTrump the Game\nTrump Steaks\nTrump Fire\nTrump Po\xe2\x80\xa6 https://t.co/7katMOfUDa',11803,4842
Business,business,2019-12-02 22:25:44,"b'About 11,000 scientists call for population control in mass climate alarm https://t.co/XY3scjTetf'",278,191
Business,officialAvelino,2019-12-02 23:41:24,"b'Every success story from the endz ain\xe2\x80\x99t about a footballer/rapper etc there are accountants, lawyers, business men,\xe2\x80\xa6 https://t.co/y1npCYrZj2'",311,73
Business,ninasophia81,2019-12-02 20:06:21,"b'While the bad faith *desparate* attacks continue, @PeteButtigieg is continuing intimate, real conversations with Bl\xe2\x80\xa6 https://t.co/Kd831UP0bu'",840,210
Business,leslieodomjr,2019-12-02 20:58:02,b'I feel bad for yellow cabs in the city and how ride shares have gutted their business...until 3 off duty cabs ignor\xe2\x80\xa6 https://t.co/DzbyCxfk2J',3475,204
Business,gabcake,2019-12-02 17:55:41,b'10 years ago (photo on the left) had a secret school business where i would find answer keys to tests $50/ person.\xe2\x80\xa6 https://t.co/oyMLUxSKeN',6776,478
Business,JesseKellyDC,2019-12-02 00:15:43,b'The scientists call for population control and doctors have slaughtered millions on the abortion table. \n\nSooner or\xe2\x80\xa6 https://t.co/2NPYoSN1aP',1221,403
Business,GreenpeaceNZ,2019-12-02 00:12:50,"b""People are holding strong blockading @omv's office in New Plymouth for over 6 hours now. We're disrupting the Austr\xe2\x80\xa6 https://t.co/O8GaN6pP9J""",223,80
Business,QuickTake,2019-12-02 00:15:10,b'Scotland has taken in more refugees per capita from Syria than anywhere else in the U.K. in the past 4 years-- and\xe2\x80\xa6 https://t.co/bgrnLm8XrI',143,68
Business,geoffschwartz,2019-12-02 00:05:49,"b'The amount of times a team, or group of players wore a special outfit to a game and won that games ... zero. Amount\xe2\x80\xa6 https://t.co/i0GymEmYBO'",621,43
Business,yesnicksearcy,2019-12-02 00:17:26,b'Have these scientists decided who they are going to murder? https://t.co/GFXYJ7Z6Y0',386,109
Business,JamesVGrimaldi,2019-12-02 00:15:41,b'Here\xe2\x80\x99s the big trend among @uber drivers: traffic is bad and you don\xe2\x80\x99t want to pick up the customer so you say he d\xe2\x80\xa6 https://t.co/4nui648ly8',114,32
Business,TheStateOfTheU,2019-12-02 00:00:27,"b'Nothing Personal, Strictly Business. #Canes https://t.co/nRaN65DXex https://t.co/XgFSqLWajk'",80,17
Business,foe_us,2019-12-02 00:00:05,b'Emails show that chemical giant @Bayer discussed giving a media nonprofit money in exchange for positive reporting\xe2\x80\xa6 https://t.co/9R7z8Zhklk',17,16
Business,SenatorSinema,2019-12-02 00:15:30,b'Looking for health insurance? Open enrollment ends on 12/15. https://t.co/08qWf3ttye',48,20
Business,sekartweets,2019-12-03 14:06:12,"b""#27YrsOfKwEmperorVIJAY - From facing brutal criticism for his debut to taking Tamil cinema's business to the next l\xe2\x80\xa6 https://t.co/Tz7rKaRGhq""",5064,2600
Business,mannyfidel,2019-12-03 18:40:28,"b""I'm willing to raise the necessary funds for Kamala Harris if she 1) is a Pell Grant recipient and 2) starts and ru\xe2\x80\xa6 https://t.co/7aeT0LCP5l""",13974,1875
Business,nytimes,2019-12-03 15:54:34,b'Breaking News: Deutsche Bank must turn over detailed documents about President Trump\xe2\x80\x99s finances to 2 congressional\xe2\x80\xa6 https://t.co/JEmX6PyNiN',9027,3856
Business,paulmozur,2019-12-03 09:03:03,"b'In Xinjiang, Chinese police are using the blood and faces of an oppressed minority to craft dystopian technologies\xe2\x80\xa6 https://t.co/2LK5bEoeWh'",5376,5131
Business,AnandWrites,2019-12-03 22:31:57,"b'The moral meltdown of McKinsey is one of the more devastating business stories of our era, and evidence of a deeper\xe2\x80\xa6 https://t.co/zGZcUFtZzn'",1843,800
Business,cvpayne,2019-12-03 18:49:05,"b""I'm in DC were I just wrapped an exclusive interviewed Vice President Mike Pence\n\nWe covered wide wide range of top\xe2\x80\xa6 https://t.co/rOYklIFao3""",5996,1460
Business,RepJimBanks,2019-12-03 15:19:35,b'China using DNA samples to map Uighur faces as part of persecution campaign. #CCP is quickly building a techno-auth\xe2\x80\xa6 https://t.co/nlCaq8i0g3',3122,3033
Business,jrhennessy,2019-12-03 22:13:35,b'the big consulting firms really do not suffer enough blowback for the titanically evil stuff they do as core busine\xe2\x80\xa6 https://t.co/KaOk6qeqTa',1771,555
Business,tribelaw,2019-12-03 16:35:45,"b'Another Trump loss in court: Deutsche Bank Must Comply With Trump Subpoenas, Appeals Court Says\nhttps://t.co/Lcn3DhUrVS'",2794,718
Business,HawleyMO,2019-12-03 21:11:04,b'#China using DNA to create facial images to track dissidents &amp; ethnic minorities. This is the millionth reason why\xe2\x80\xa6 https://t.co/c13D1gQCEW',2867,2093
Business,gossyomega,2019-12-03 19:08:49,b'One of the best skills you will need as a Nigerian Service Business - Ability to discern time wasters from potential customers.',726,330
Business,MurtazaViews,2019-12-03 10:20:58,b'National Investigation Agency (NCA) says Pakistani business tycoon Malik Riaz has agreed to hand over cash and asse\xe2\x80\xa6 https://t.co/EEvxO1BdBJ',997,328
Business,DerekMackaySNP,2019-12-03 10:54:56,b'Opposition MSPs have voted to amend the Non-Domestic Rates Bill to remove the ability of @scotgov to set the rate p\xe2\x80\xa6 https://t.co/a5FFvD7oBI',218,266
Business,nytimes,2019-12-03 08:02:00,"b""It sounds like science fiction, but it isn't: China wants to use DNA to reconstruct images of people's faces, creat\xe2\x80\xa6 https://t.co/dMogVMlh9I""",3128,2600
Business,ashoswai,2019-12-03 07:21:38,"b'#Kashmir is only place in the world, where regime is blinding people and doctors have made a business out of it! https://t.co/9iTzcFrBbG'",717,490
Business,CREWcrew,2019-12-03 07:00:22,"b'After Danny Brouillette\xe2\x80\x99s confirmation as Energy Secretary, the Trump administration will have seven former registe\xe2\x80\xa6 https://t.co/Dvjxp5c85C'",1016,976
Business,BleacherReport,2019-12-03 04:28:55,"b'.@DangeRussWilson leads the Seahawks past the Vikings, to the top of the NFC West at 10-2.\n\nSeattle takes care of b\xe2\x80\xa6 https://t.co/n7wjk56zVO'",6590,899
